Ep.,구분,이름,메뉴,계절,시/도,군/구,지번,전화번호,비고,Filter,formatted_address,lat,lng
Ep.44,소울 시티,숯골원냉면,냉면,,대전,유성,신성동 136-2,042-861-3287,"닭육수 베이스.
소고기 육수보다 가볍지만 단아한 맛.",1,대한민국 대전광역시 유성구 신성동 136-2,36.3901453,127.3502083
Ep.44,소울 시티,원미면옥,냉면,,대전,동,비룡동 557,042-286-7883,"닭고기 고명과 닭육수.
옟날의 냉면 형태. 현대의 입맛에도 손색 없음.",1,대한민국 대전광역시 동구 비룡동,36.3431263,127.4754722
Ep.44,소울 시티,판암면옥,냉면,,대전,동,판암2동 498-21,042-284-4850,함흥냉면 스타일의 가늘고 전분 비율이 높은 면이 특징.,1,대한민국 대전광역시 동구 판암2동,36.3204168,127.4573464
Ep.44,소울 시티,평양숨두부집,순두부,,대전,동,대성동 163-2,042-284-4141,"평안도에서는 간수를 넣고 두부를 띄울 때 숨을 죽인다는 표현을 사용하여 숨두부라 함.
두유와 우유를 섞어 먹는듯한 고소한 맛. [조장훈]",1,대한민국 대전광역시 동구 대성동 163-2,36.3012402,127.4567428
Ep.44,소울 시티,정식당,닭매운찜,,대전,중,대흥동 216-7,042-257-5055,[이종한],1,대한민국 대전광역시 중구 대흥동 216-7,36.3267485,127.425734
Ep.44,소울 시티,한영식당,닭매운찜,,대전,중,오류동 149-25,042-533-2644,60년 가랑된 오래된 집. [조장훈],1,대한민국 대전광역시 중구 오류동 149-25,36.3233897,127.4107655
Ep.44,소울 시티,별난집,두루치기,,대전,동,중동 60-4,042-252-7761,대전 3대 두루치기. 그다지 맵진 않지만 칼칼함. [조장훈],1,대한민국 서울특별시 마포구 중동 60-4,37.5726492,126.9039157
Ep.44,소울 시티,광천식당,두루치기,,대전,중,선화동 56,042-226-4751,대전 3대 두루치기. [조장훈],1,대한민국 대전광역시 중구 선화동,36.3311131,127.4188787
Ep.44,소울 시티,공주옛손칼국수식당,칼국수,,대전,대덕,비래동 129-20,042-623-2134,[조장훈],1,대한민국 대전광역시 대덕구 비래동 129-20,36.3573049,127.4505729
Ep.44,소울 시티,극동대반점,짬뽕,,대전,중,대흥동 210,042-254-6577,"어릴적 즐겨찾던 곳. [자반고등어]
현재는 폐점한듯 함. [맹렬우주한량]",1,대한민국 대구광역시 수성구 대흥동 210,35.83621979999999,128.6881098
Ep.44,소울 시티,명랑식당,육계장(파계장),,대전,동,삼성동 270-17,042-623-5031,파만 넣은 대구식 육계장. [조장훈],1,대한민국 대전광역시 동구 삼성동 270-17,36.3354931,127.4288734
Ep.44,맛집,영일분식,칼국수(비빔칼국수),,서울,영등포,문래동4가 8-26,02-2636-9817,40~50년 가랑된 집. [조장훈],1,대한민국 서울특별시 영등포구 문래동4가 8-26,37.5162736,126.8896689
Ep.44,소울 시티,만나식당 유성점,샤브샤브,,대전,유성,봉명동 552-9,042-825-2001,"자반고등어 친구분이 운영.
맛은 확신치 않으나 지역주민들이 많이 찾고 중국에 분점이 있음. [자반고등어]",1,대한민국 대전광역시 유성구 봉명동 552-9,36.3548384,127.3411495
Ep.44,걸신 인문학,신길동매운짬뽕,짬뽕,,서울,영등포,신길동 163-5,010-5395-1151,S02E22에 소개됨.,1,대한민국 서울특별시 영등포구 신길동 163-5,37.51244459999999,126.9166917
Ep.44,걸신 인문학,온누리에돈까스,돈까스,,서울,동작,대방동 407-27,02-823-8589,S02E22에 소개됨.,1,대한민국 서울특별시 동작구 대방동 407-27,37.4991467,126.9259279
Ep.44,걸신 인문학,이강순실비집(실비집),낙지볶음,,서울,종로,관철동 11-11,02-737-7880,"6회에 소개됨.
(매워서) 욕이 바가지로 나옴. [자반고등어]
주영하 음식인문학에 박무순 할머니의 일대기가 있음. [조장훈]",1,대한민국 서울특별시 종로구 관철동 11-11,37.5685408,126.9861247
Ep.44,걸신 인문학,서린낙지,낙지볶음,,서울,종로,종로1가 24 르메이에르 종로타운 2층,02-735-0670,실비집 이전부터 있었으나 실비집의 인기로 낙지 볶음을 함. [조장훈],1,대한민국 서울특별시 종로구 종로1가 24,37.5708033,126.9798544
Ep.44,이 집에 가라,양평민물고기매운탕,매운탕,,서울,용산,청파동1가 149-3,02-712-6657,"5회에 소개됨.
수십년간 한결같은 맛을 내는 집.
빠가사리탕을 추천함.",1,대한민국 서울특별시 용산구 청파동1가 149-3,37.5489616,126.9697169
Ep.45,맛집,부산오뎅,어묵,,부산,기장,기장읍 대라리 68-9,051-722-0355,,1,대한민국 부산광역시 기장군 기장읍 대라리 68-9,35.2438529,129.2158278
Ep.45,맛집,담양죽향도가,막걸리(대대포막걸리-블루레이블),,전남,담양,담양읍 삼다리 78,061-383-2503,"유기농 쌀, 노근, 죽엽, 토종꿀로 담근 술. 저온숙성함.
전화번호로 연락하여 택배 문의 가능.",1,대한민국 전라남도 담양군 담양읍 삼다리 78,35.3207608,126.9636982
Ep.45,맛집,신평양조장,막걸리(백련막걸리-미스티),,충남,당진,신평면 금천리 350-1,041-362-6080,"연잎 막걸리.
koreansul.co.kr/
홈페이지에서 택배 주문 가능.",1,대한민국 충청남도 당진시 신평면 금천리 350-1,36.8836272,126.7747563
Ep.45,맛집,예술,막걸리(홍천강탁주),,강원,홍천,내촌면 물걸리 507,033-435-112,"11도로 막걸리로는 쎈편. 남성적인 맛. ""만강에 비친 달"" 후속작. ""만강에 비친 달""은 조금 여석적인편.
www.ye-sul.co.kr/
홈페이지에서 택배 주문 가능.",1,대한민국 강원도 홍천군 내촌면 물걸리 507,37.7944778,128.1690086
Ep.45,걸신에게 물어봐,구슬함박스테이크,"스테이크(함박스테이크), 스테이크 비빔밥",,서울,마포,상수동 316-12,02-323-6771,"22회에 소개됨.
11월 1일 영등포 타임스퀘어 이전 예정. 걸신 청취자는 음료수 무료. [김용복]",1,대한민국 서울특별시 마포구 상수동 316-12,37.5482825,126.9208278
Ep.46,맛집,경북족발,족발(매운족발),,울산,남,신정4동 855-35,052-274-4209,"경북식육식당에서 운영하는 족발점.
전화번호로 연락하여 택배 주문 가능.",1,대한민국 울산광역시 남구 신정4동 855-35,35.5274209,129.3192539
S02E01,소울 시티,통영비빔밥,비빔밥,,경남,통영,도남동 562-1,055-642-1467,"서호동에서 이전한 것으로 보임.
http://egloos.zum.com/sogang89/v/3280368",1,대한민국 경상남도 통영시 도남동 562-1,34.8264447,128.4192048
S02E01,소울 시티,울산다찌,주점,,경남,통영,봉평동 447,055-645-1350,,1,대한민국 경상남도 통영시 봉평동 447,34.8329722,128.414505
S02E01,소울 시티,쉼터실비,주점,,경남,통영,광도면 죽림리 1580-36,055-648-8801,,1,대한민국 경상남도 통영시 광도면 죽림리 1580-36,34.8781369,128.4213704
S02E01,소울 시티,대전집,주점,,전북,군산,명산동 18-23,063-446-1315,"생선구이 전문.
잔치국수가 푸짐하고 맛이 좋음.",1,대한민국 전라북도 군산시 명산동 18-23,35.9825147,126.7099798
S02E01,소울 시티,가마솥시락국집,시락국,,경남,통영,서호동 177-408,055-646-8843,,1,대한민국 경상남도 통영시 서호동 177-408,34.8407416,128.4183293
S02E01,소울 시티,만성복집,졸복지리탕,,경남,통영,서호동 177-65,055-645-2140,,1,대한민국 경상남도 통영시 서호동 177-65,34.8408871,128.4184973
S02E01,소울 시티,한산섬식당,뽈락구이,,경남,통영,산양읍 정량동 1374-10,055-642-8021,"우럭과 비슷한 종으로 구이를 할때 특유의 풍미가 좋음.
37회에 소개됨.",1,대한민국 경상남도 통영시 정량동 1374-10,34.8432332,128.4312488
S02E01,소울 시티,어촌싱싱해물탕,해물탕,,경남,통영,도천동 1003번지 동원나폴리빌 상가 116호,055-646-1982,"착한식당으로도 소개됨.
100% 국내산 사용.
자극적이지 않고 심심한편.",1,대한민국 경상남도 통영시 도천동 1003,34.8372677,128.4142707
S02E01,소울 시티,통영박여사해물탕,해물탕,,경남,통영,무전동 851-1,055-641-5532,자극적인 맛이 강함.,1,대한민국 경상남도 통영시 무전동 851-1,34.8641699,128.4238388
S02E01,소울 시티,통영해물탕,해물탕,,대전,서,월평동 493,042-489-8558,이전인지 분점인지 확인되지 않음.,1,대한민국 대전광역시 서구 월평동,36.3456053,127.3561896
S02E01,소울 시티,분소식당,도다리쑥국,,경남,통영,서호동 177-337,055-644-0495,"쑥이 억세지면 판매를 중단함.
25회에 소개됨.
그 외 삼화횟집 등이 있음.",1,대한민국 경상남도 통영시 서호동 177-337,34.840602,128.4185451
S02E01,맛집,뚱보할매김밥집,충무김밥,,경남,통영,중앙동 129-3,055-645-2619,,1,대한민국 경상남도 통영시 중앙동 129-3,34.8438538,128.4236963
S02E01,맛집,강변실비,주점,,경남,통영,정량동 1158-58,055-641-3225,,1,대한민국 경상남도 통영시 정량동 1158-58,34.8454221,128.4309814
S02E01,맛집,오미사꿀빵,꿀빵,,경남,통영,항남동 270-21,055-645-3230,"S02E21
본점은 일요일 휴무, 돈암점은 정상영업.",1,대한민국 경상남도 통영시 항남동 270-21,34.8426315,128.4203125
S02E01,이 집에 가라,쿠자쿠,일본라면,,서울,마포,서교동 334-6,02-326-0082,스테이크 수준의 차슈가 뛰어남. [박근홍],1,대한민국 서울특별시 마포구 서교동 334-6,37.5550833,126.9276302
S02E01,이 집에 가라,생태와,생태찌게,,서울,강남,역삼1동 839-1,02-501-1048,생태 한 마리가 통으로 들어있음. [자반고등어],1,대한민국 서울특별시 강남구 역삼1동 839-1,37.4905969,127.0335129
S02E01,이 집에 가라,타이쇼,붕어빵,,서울,강남,신사동 576-6 다솔빌딩 앞,,"크로와상을 붕어빵 형태로 만들어 커스타드, 크림, 초코, 팥 등의 속을 넣음. [자반고등어]",1,대한민국 서울특별시 강남구 신사동 576-6,37.5249419,127.0274405
S02E01,이 집에 가라,윤씨네,해물찜(섞어찜),,서울,관악,신림동 1431-17,02-882-7722,"25년여간 한 자리에서 꾸준히 맛을 유지하고 있는 통영'급' 해물찜.
조미료가 과하지 않고 다양한 해산물이 골고루 섞여 있으며 콩나물의 식감이 좋음.
여러 해물찜 중 섞어찜 추천. [강헌]",1,대한민국 서울특별시 관악구 신림동 1431-17,37.4862548,126.928928
S02E02,걸신 초대석,바니양념치킨,치킨,,서울,동대문,휘경동 312-261,02-2248-9124,"한때 양념치킨 5대천황으로 군림하던 프렌차이즈였지만 지금은 망함.
망한 프렌차이즈인 관계로 재료가 공급 되지 않아 직접 구입한 생닭과 직접 만든 양념을 사용하여 프렌차이즈와 달리 매우 신선함.",1,대한민국 서울특별시 동대문구 휘경동 312-261,37.5876069,127.0551002
S02E02,이 집에 가라,할매묵밥,묵밥,,충북,옥천,옥천읍 문정리 2-2,043-732-1853,[정은정],1,대한민국 충청북도 옥천군 옥천읍 문정리 2-2,36.3148145,127.5804065
S02E02,이 집에 가라,옥천묵집,묵밥,,충북,옥천,옥천읍 하계리 24-1,043-732-7947,[정은정],1,대한민국 충청북도 옥천군 옥천읍 하계리 24-1,36.31485260000001,127.5830534
S02E02,맛집,쿱스치킨 방화점,치킨,,서울,강서,방화동 246-12,02-2064-8704,,1,대한민국 서울특별시 강서구 방화동 246-12,37.568673,126.8154028
S02E02,맛집,궁중 삼계탕,삼계탕,,서울,동작,신대방동 395-66,02-834-8922,,1,대한민국 서울특별시 동작구 신대방동 395-66,37.4913946,126.923403
S02E02,맛집,영양센터 본점,치킨,,서울,중,충무로1가 25-32,02-776-2015,,1,대한민국 서울특별시 중구 충무로1가 25-32,37.5610759,126.9831099
S02E03,걸신 인문학,진도집,키조개 베이컨 구이,,서울,중,회현동1가 195-4,02-753-6988,키조개 관자와 베이컨을 썰어 버터에 구워 호일에 담아 냄.,1,대한민국 서울특별시 중구 회현동1가 195-4,37.5600151,126.9798397
S02E04,걸신에게 물어봐,우리옥 (찌게와국사이),백반,,인천,강화,강화읍 신문리 184-1,032-932-2427,"국은 국이 중심. 찌게는 건더기가 중심.
전라도 지방의 경우 국은 보조적인 개념으로 적은양으로 곁들여지는 수준이며 뜨겁지 않아 가볍게 목을 축이는 용도로 먹는다.
이전에는 골목길 사이에 자리잡은 집이었으나 현재는 대로의 현대식 건물로 이전함.
가마솥에서 지은 밥맛이 뛰어나며 설탕을 뿌린 누룽지도 맛있음.
10가지 가량의 반찬이 나오며 그중 순무 김치가 맛있고 반찬의 종류는 그때 그때 달라지나 조미료를 쓰지 않음.
찌게를 선택할 수 있으며 오래전 집밥의 향수를 느낄 수 있음.",1,대한민국 인천광역시 강화군 강화읍 신문리 184-1,37.7470073,126.483269
S02E04,걸신에게 물어봐,서일순대국 (cakecook),,,서울,동작,신대방2동 377-1,02-821-3468,이전에 소개됨.,1,대한민국 서울특별시 동작구 신대방2동 377-1,37.4980298,126.9207304
S02E04,걸신에게 물어봐,포항 (잠일세),과메기/물회/고래,,경북,포항,북구 죽도동 2-3,054-247-3776,"지역성이 매우 강함에도 의외로 전국화된 음식.
죽도시장 - 고래고기의 집산지.",1,대한민국 경상북도 포항시 북구 죽도동 2-3,36.035792,129.3669262
S02E04,걸신에게 물어봐,금암순대집,,,전북,전주,덕진구 금암1동 720-33,063-272-1394,타지인도 받아들일 수 있을만한 암뽕 순대.,1,대한민국 전라북도 전주시 덕진구 금암1동 720-33,35.8381571,127.1326984
S02E04,걸신에게 물어봐,나무라듸오,,,전북,전주,완산구 고사동 392-4,063-232-7007,훌륭한 품질의 커피를 판매.,1,대한민국 전라북도 전주시 완산구 고사동 392-4,35.8195076,127.1421594
S02E04,걸신에게 물어봐,호남닭집,,,서울,관악,봉천동 502-4,02-878-0436,파닭 + 간장치킨 + 닭강정 스타일.,1,대한민국 서울특별시 관악구 봉천동 502-4,37.4865529,126.9465531
S02E04,걸신에게 물어봐,털보닭집,,,서울,관악,봉천2동 492-7 5동 31/4,02-882-1976,파닭 + 간장치킨 + 닭강정 스타일.,1,대한민국 서울특별시 봉천동 서울대학교 관리동,37.4617139,126.9583911
S02E04,음식 음악,대청마루,불백/김치찌게,,서울,마포,서교동 446-60,02-333-6101,"인디밴드들이 공연 후 애용.
24시간 영업.",1,대한민국 서울특별시 마포구 서교동 446-60,37.5555126,126.9182959
S02E04,맛집,대한각,짬뽕,,서울,용산,이태원동 34-151,02-798-9990,,1,대한민국 서울특별시 용산구 이태원동 34-151,37.5308404,126.9912752
S02E04,걸신 차트,단골식당,짬뽕,11위,충북,충주,주덕읍 신양리 266-8,043-846-4175,"원 점포에서 길 건너편에 증축.
소박하고 투박하지만 해산물과 돼지고기등의 재료를 푸짐하게 사용해 노포스러운 깊은 맛으로 인근 일대를 호령해온 집.
11회에 소개됨.
11:30~19:30.
일요일 휴무.",1,대한민국 충청북도 충주시 주덕읍 신양리 266-8,36.9722006,127.7945055
S02E04,걸신 차트,영빈루,짬뽕,10위,경기,평택,신장동 212-10,031-666-2258,"설명이 필요 없는 짬뽕계의 레전드.
홍대 분점이 있음.
짬뽕을 먹기위해 특정 지역을 가게된 최초의 집.
영빈루 스타일이 전국적으로 대중화 되면서 희소성이 떨어지는 면이 있음.
너무 많은 방문객으로 인해 QC가 불안한 면이 있음.
가성비가 뛰어남.
4000원.",1,대한민국 경기도 평택시 신장동 212-10,37.0826682,127.0565667
S02E04,맛집,초마,짬뽕,,서울,마포,서교동 361-10 2층,070-7661-8963,,1,대한민국 서울특별시 마포구 서교동 361-10,37.5508352,126.9234064
S02E04,걸신 차트,임성반점,고추짬뽕,9위,제주,제주,용담2동 622-1,064-711-3322,"짬뽕이 폄하받던 시기에도 인지도가 있던 지역으로 사면이 바다에 인접하여 신선한 해산물의 조달이 쉽고 자극적이고 공격적인 맛이 지역색에 맞아 전 지역에 걸쳐 훌륭한 짬뽕집이 많지만 이 집을 추천함.
제주 도민들의 절대적인 지지를 받음.
8500원.",1,대한민국 제주특별자치도 제주시 용담2동 622-1,33.5094901,126.509823
S02E04,걸신 차트,용화반점,짬뽕,8위,인천,중,경동 4-10,032-773-5970,"찬반이 극을 달림.
강한 중독성과 불맛이 특징이만 재료의 탄 부분이 많아 이에 대한 불만 역시 많음.
차이나타운이 아닌 일반 주택가에 있음.
볶음밥도 유명함.
5000원.
월요일 휴무, 3시까지 영업.
41회에 소개됨.",1,대한민국 인천광역시 중구 경동 4-10,37.4719626,126.635399
S02E04,걸신 차트,지린성,고추짬뽕,7위,전북,군산,미원동 87,063-467-2905,"도시 내에만 5대짬뽕이 있을만큼 짬뽕의 도시.
일반 짬뽕은 먹을만 하지만 고추 짬뽕은 순수하게 고통스러운 맛.
고추 짜장도 추천.
면이 가늘고 미끄러운편이라 국물과의 위화감이 있음.
짬뽕의 매운맛을 순도 높게 개성화 한것에 점수를 줌.
특이하게 스테인레스 그릇을 사용.
11회에 소개됨.
7500원.",1,대한민국 전라북도 군산시 미원동 87,35.9796917,126.7147382
S02E04,맛집,수송반점,짬뽕,,전북,군산,서흥남동 426-8,063-463-5445,,1,대한민국 전라북도 군산시 서흥남동 426-8,35.971719,126.7131977
S02E04,맛집,쌍용반점,짬뽕,,전북,군산,금동 3-4,063-443-1259,,1,대한민국 전라북도 군산시 금동 3-4,35.9925932,126.7077928
S02E04,걸신 차트,교동반점,짬뽕,6위,강원,강릉,교동 162-126,033-646-3833,"군산과 달리 재료가 허름한 느낌.
짬뽕의 기본인 돼지고기 베이스의 묵직한 육수와 해물의 조화가 좋고 면과 국물의 조화가 뛰어남.
후추를 개성적으로 사용함.
전수창업을 기본으로 하지만 분점들의 맛이 실력에 따라 다름.
11회에 소개됨.
7000원.
세븐일레븐 컵라면 2200원.",1,대한민국 강원도 강릉시 교동 162-126,37.758351,128.8930428
S02E04,걸신 차트,안동반점,삼선짬뽕,5위,서울,성북,보문동1가 107,02-923-4448,"서울 지역 팬들의 열화와 같은 지지를 받음. 
서울 지역 짬뽕의 역사와 더불어 가장 고전적인 형태의 짬뽕. 
묵직한 돼지고기 육수를 잘 살려 짬뽕의 표준을 확립했다고 봄. 
주방장 어르신이 연세가 있으셔 음식이 나오는데 시간이 걸릴 수 있음. 
5000원.",1,대한민국 서울특별시 성북구 보문동1가 107,37.5858995,127.0197515
S02E04,맛집,가야성,짬뽕,,대구,달서,송현동 186-10,053-654-0545,진흥반점과 1 2위를 다툼.,1,대한민국 대구광역시 달서구 송현동 186-10,35.8314694,128.5513312
S02E04,맛집,대동반점,짬뽕,,대구,남,대명1동 797-21,053-656-5037,"[배드가이]
확장 이전.",1,대한민국 대구광역시 남구 대명1동 797-21,35.84142569999999,128.5775521
S02E04,맛집,신신반점,짬뽕,,대구,달서,두류동 135-2,053-625-7750,"24시간.

[배드가이]
대구 5대 짬뽕.
분점 맛의 편차가 큼.",1,대한민국 대구광역시 달서구 두류동 135-2,35.8585072,128.5602984
S02E04,걸신 차트,복성루,짬뽕,3위,전북,군산,미원동 332,063-445-8412,"산을 쌓아놓은 듯한 위압감으로 푸짐한 재료를 사용함. 
1~2시간 대기는 기본으로 재료가 떨어져 일찍 문 닫는 경우가 허다함. 
근래 들어 질이 떨어진 감이 있음. 
일요일 휴무. 
7000원. 
1-2회에 소개됨.",1,대한민국 전라북도 군산시 미원동 332,35.9781983,126.7158224
S02E04,맛집,유향,짬뽕,,광주,광산,신가동 1154,062-954-9530,,1,대한민국 광주광역시 광산구 신가동,35.1794847,126.8327136
S02E04,걸신 차트,용인죽전 교동짬뽕,짬뽕,2위,경기,용인,수지구 죽전동 1190-5,031-898-3323,"가장 신생 업체. 
본점을 뛰어넘는 맛으로 평가함. 
난립하는 교동 짬뽕에 비해 왜소한 점포임에도 맛을 잘 유지하고 있으며 매운맛의 정도를 선택할 수 있음. 
분점 중 국물이 잘 배인 면이 아주 뛰어남.
11회에 소개됨.",1,대한민국 경기도 용인시 수지구 죽전동 1190-5,37.33126439999999,127.1275275
S02E04,걸신 차트,동해원,짬뽕,1위,충남,공주,소학동 194-1,041-852-3624,"짬뽕의 재발견과 요리로서 짬뽕을 각인시킴.
작은 점포에서 밀려드는 손님을 감당할 수 없어 한적한 교외로 이전함.
이전 후에도 맛을 계속 유지함.
정통적인 돼지고기 베이스의 감칠맛이 뛰어난 육수를 사용.
음식의 가장 핵심적인 맛을 꾸밈 없이 전함.
11회에 소개됨.",1,대한민국 충청남도 공주시 소학동 194-1,36.4502316,127.1479672
S02E04,걸신 차트,청운식당,짬뽕,,충남,공주,의당면 청룡리 665,041-853-8314,"
[모카한잔]
매운 짬뽕. 우유 필요.",1,대한민국 충청남도 공주시 의당면 청룡리 665,36.4990471,127.1393758
S02E04,걸신 차트,명성각,짬뽕,,충남,금산,추부면 마전리 69-6,041-753-5549,,1,대한민국 충청남도 금산군 추부면 마전리 69-6,36.1914726,127.4736518
S02E05,이 집에 가라,삐아프,초콜릿,,서울,강남,신사동 647-9 103호,02-545-0317,"고은수 쉐프님이 일본 유학 중 접하여 시작.
김연아 펜클럽 수제 초콜렛 만듦.",1,대한민국 서울특별시 강남구 신사동 647-9,37.5252432,127.0365009
S02E05,이 집에 가라,카카오봄,초콜릿,,서울,마포,서교동 337-16 민우빌딩 1층,02-3141-4663,"창의적 메뉴.
블로그에 초콜릿을 통한 세상을 보는 안목이 뛰어남.",1,대한민국 서울특별시 마포구 서교동 337-16,37.5538819,126.9279937
S02E05,이 집에 가라,아름다운 커피,카페,,서울,종로,적선동 80,-,"공정무역 초콜릿을 다양하게 맛볼수 있음.
토속촌, 용금옥 방문후 입가심으로 방문.
5월 9일 공정무역의 날 덕수궁 돌담길 시음 시식회 있음.",1,대한민국 서울특별시 종로구 적선동 80,37.5753274,126.973307
S02E06,맛집,부산삼진어묵,어묵,,부산,영도,봉래동2가 39-1,051-412-5468,2대가 운영하며 맛이 더욱 좋아짐.,1,대한민국 부산광역시 영도구 봉래동2가 39-1,35.0929647,129.042794
S02E06,맛집,장수옥,국밥(순대),,서울,강남,역삼동 839-7,02-553-8427,"국산 사용.
누린내가 전혀 나지 않는 시골 장터의 투박하고 진한 국물.
김치와 깍뚜기가 맛이 없음.",1,대한민국 서울특별시 강남구 역삼동 839-7,37.4909199,127.0346633
S02E06,맛집,마포대나무집,수육(개),,서울,마포,용강동 39-1 우석연립상가11호,02-703-7808,일반적으로 수육이 좋으면 탕이 별로고 탕이 좋으면 수육이 별로지만 이런 선입견을 깨는 집.,1,대한민국 서울특별시 마포구 용강동 39-1,37.5401604,126.9444313
S02E06,맛집,성안정꽃게,꽃게,,인천,강화,내가면 외포리 627-1,032-932-7818,"강화도 랭킹 3
꽃게탕에 호박을 푹 익혀 깊은 달큰한 맛을 냄.
찜/탕/간장게장.",1,대한민국 인천광역시 강화군 내가면 외포리 627-1,37.7027823,126.3799145
S02E06,맛집,충남서산집,꽃게,,인천,강화,양도면 인산리 409-1,032-937-3996,"강화도 랭킹 1위.
허름한 노포에서 기업규모로 확장하여 길 건너편에 분점 있음.
성안정에 비교하여 비싸고 양이 적지만 재료의 선도가 좋고 속이 꽉 찬 꽃게를 사용하여 증축 후에도 맛이 떨어지지 않음.
찜/탕/간장게장.",1,대한민국 인천광역시 강화군 양도면 인산리 409-1,37.69645209999999,126.4190729
S02E06,맛집,홍리면관,짬뽕,,대구,수성,매호동 1091 써니죤 사우나 1층,053-793-5989,[아브락사스],1,대한민국 대구광역시 수성구 매호동 1091,35.8420881,128.7070796
S02E06,맛집,대가야성,짬뽕,,대구,수성,만촌2동 738-1,053-741-6353,"[배드가이]
대구 5대 짬뽕.
가야성의 원 사장님이 남부 정류장 인근 새로 개업.",1,대한민국 대구광역시 수성구 만촌2동 738-1,35.8572509,128.65028
S02E06,맛집,교동짬뽕,짬뽕,,서울,마포,동교동 188-27,02-322-7247,[옥수총각],1,대한민국 서울특별시 마포구 동교동 188-27,37.5547437,126.9314106
S02E06,맛집,홍콩반점0410 본점,짬뽕,,서울,강남,논현동 163-17,02-540-0410,"[옥수총각]
체인 형태이나 본점은 맛이 좋음.",1,대한민국 서울특별시 강남구 논현동 163-17,37.5080815,127.02417
S02E06,맛집,만나칼국수,칼국수,,서울,관악,보라매동 701-1,02-888-8564,[통마늘],1,대한민국 서울특별시 관악구 보라매동 701-1,37.4904718,126.9263574
S02E06,맛집,장추추어탕,추어탕,,서울,관악,보라매동 735-5,02-871-5431,[통마늘],1,대한민국 서울특별시 관악구 보라매동 735-5,37.4909378,126.9266776
S02E06,맛집,통인시장,기름떡볶이,,서울,종로,통인동 10-3,,"[질겅질겅]
개인적으로 별로.
호불호가 갈림.",1,대한민국 서울특별시 종로구 통인동 10-3,37.5807277,126.9699348
S02E06,걸신에게 물어봐,동화반점,탕수육,,부산,중,보수동2가 73-8,051-253-6661,"[키르키르]
사라진 동화반점과 부산 보수동 동화반점이 같은곳인가?

40여년 전 가족 내 문제로 폐업.
60년도 광복동 개업이 맞다면 같은 곳일 수 있음.",1,대한민국 부산광역시 중구 보수동2가 73-8,35.1057931,129.023468
S02E06,걸신에게 물어봐,칼국수포차,칼국수,,서울,은평,갈현동 398-7 (베스킨 라빈스 앞),,"[질겅질겅]
대학내 푸드트럭에 대한 의견.

이 한 집으로 인해 포장마차 칼국수 거리가 됨.
밤 11시~오전 5시 영업.",1,대한민국 서울특별시 은평구 갈현동 398-7,37.6188241,126.9200412
S02E06,걸신에게 물어봐,동해원,짬뽕,,대전,유성,궁동 414-5,042-823-3495,"[모카한잔]
공주의 동해원은 방송 소개 후 맛이 떨어졌다는 의견.
조카가 운영하는 분점이 본점보다 맛있음.",1,대한민국 대전광역시 유성구 궁동 414-5,36.3623023,127.3481924
S02E06,걸신에게 물어봐,진흥각,짬뽕,,충남,공주,중동 361,041-855-4458,"[모카한잔]
2대가 운영.
돼지고기 육수 사용.
공주지역 1위.",1,대한민국 충청남도 공주시 중동 361,36.4526579,127.1234786
S02E06,걸신에게 물어봐,장순루,짬뽕,,충남,공주,계룡면 월암리 23-5,041-857-5010,"[모카한잔]
홍/백 짬뽕 모두 좋음.
공주지역 5위.",1,대한민국 충청남도 공주시 계룡면 월암리 23-5,36.3592917,127.1429917
S02E06,걸신에게 물어봐,동신원,짬뽕,,충남,공주,이인면 이인리 158-4,041-857-4430,"[모카한잔]
탕수육 추천.",1,대한민국 충청남도 공주시 이인면 이인리 158-4,36.3625266,127.0634407
S02E06,소울 시티,玉五郎(타마고로),일본라면(니보시),,"大阪府
(오오사카부)","大阪市
(오오사카시)","北区芝田1-1-3 阪急三番街
(키타구 시바타 1−1−3 한큐 3번가)",+81 6-6372-5003,"어폐류(특히 멸치) 육수를 응축시켜 진하게 우려내고 계란을 사용하여 노란 빛이 나는 굵직한 면을 사용.
고명으로 올라오는 계란 반숙도 예쁘고 맛 좋음.
본점을 포함하여 8곳 정도의 점포가 있지만 맛이 거의 균등함.
니보시 쯔케면 - 면이 따로 나오고 진한 육수에 찍어먹음. 650엔.",1,일본 〒530-0012 오사카 부 오사카 시 기타 구 시바타,34.7058668,135.4956098
S02E06,소울 시티,一蘭 梅田店(이치란 우메다점),일본라면(동꼬츠),,"大阪府
(오오사카부)","大阪市
(오오사카시)","北区堂山町3-13
(키타구 도야마초 3-13)",+81 6-6312-5177,"대기하는 줄이 매우 김.
본점과의 차이가 나지 않도록 품질관리를 철저히함.",1,"3-13 Dōyamachō, Kita-ku, Ōsaka-shi, Ōsaka-fu 530-0027 일본",34.7027146,135.5029786
